Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 白色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 橙色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 品红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黄色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 灰色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 青色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 紫色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 棕色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 绿色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黑色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 石头怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 圆石怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 石砖
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 西瓜
appliedenergistics2:facade:0, 线缆伪装板 - 菌丝
appliedenergistics2:facade:0, 线缆伪装板 - 地狱砖
appliedenergistics2:facade:0, 线缆伪装板 - 末地石
appliedenergistics2:facade:0, 线缆伪装板 - 红石灯
appliedenergistics2:facade:0, 线缆伪装板 - 绿宝石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 绿宝石块
appliedenergistics2:facade:0, 线缆伪装板 - 红石块
appliedenergistics2:facade:0, 线缆伪装板 - 下界石英矿石
appliedenergistics2:facade:0, 线缆伪装板 - 石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹石英块
appliedenergistics2:facade:0, 线缆伪装板 - 白色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 橙色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 品红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 灰色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 青色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 紫色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 棕色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 绿色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黑色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢树叶
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡树树叶
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢木
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡木
appliedenergistics2:facade:0, 线缆伪装板 - 粘液块
appliedenergistics2:facade:0, 线缆伪装板 - 海晶石
appliedenergistics2:facade:0, 线缆伪装板 - 海晶石砖
appliedenergistics2:facade:0, 线缆伪装板 - 暗海晶石
appliedenergistics2:facade:0, 线缆伪装板 - 海晶灯
appliedenergistics2:facade:0, 线缆伪装板 - 干草块
appliedenergistics2:facade:0, 线缆伪装板 - 陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 煤炭块
appliedenergistics2:facade:0, 线缆伪装板 - 浮冰
appliedenergistics2:facade:0, 线缆伪装板 - 红砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 錾制红砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 平滑红砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 紫珀块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹紫珀块
appliedenergistics2:facade:0, 线缆伪装板 - 末地石砖
appliedenergistics2:facade:0, 线缆伪装板 - 岩浆块
appliedenergistics2:facade:0, 线缆伪装板 - 地狱疣块
appliedenergistics2:facade:0, 线缆伪装板 - 红色地狱砖
appliedenergistics2:facade:0, 线缆伪装板 - 骨块
appliedenergistics2:facade:0, 线缆伪装板 - 侦测器
appliedenergistics2:facade:0, 线缆伪装板 - 白色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 橙色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 品红色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 灰色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 青色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 紫色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 棕色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 绿色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 红色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黑色带釉陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 白色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 橙色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 品红色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 黄色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 灰色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 青色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 紫色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 棕色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 绿色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 红色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 黑色混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 白色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 橙色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 品红色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 黄色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 灰色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 青色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 紫色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 棕色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 绿色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 红色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 黑色混凝土粉末
appliedenergistics2:facade:0, 线缆伪装板 - 铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 锡矿石
appliedenergistics2:facade:0, 线缆伪装板 - 银矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铅矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铝矿石
appliedenergistics2:facade:0, 线缆伪装板 - 镍矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铂矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铱矿石
appliedenergistics2:facade:0, 线缆伪装板 - 蕴魔秘银矿
appliedenergistics2:facade:0, 线缆伪装板 - 油砂
appliedenergistics2:facade:0, 线缆伪装板 - 油页岩
appliedenergistics2:facade:0, 线缆伪装板 - 不稳红石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 充能地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 谐振末影矿石
appliedenergistics2:facade:0, 线缆伪装板 - 油砂
appliedenergistics2:facade:0, 线缆伪装板 - 铜块
appliedenergistics2:facade:0, 线缆伪装板 - 锡块
appliedenergistics2:facade:0, 线缆伪装板 - 银块
appliedenergistics2:facade:0, 线缆伪装板 - 铅块
appliedenergistics2:facade:0, 线缆伪装板 - 铝块
appliedenergistics2:facade:0, 线缆伪装板 - 镍块
appliedenergistics2:facade:0, 线缆伪装板 - 铂块
appliedenergistics2:facade:0, 线缆伪装板 - 铱块
appliedenergistics2:facade:0, 线缆伪装板 - 蕴魔秘银块
appliedenergistics2:facade:0, 线缆伪装板 - 钢块
appliedenergistics2:facade:0, 线缆伪装板 - 琥珀金块
appliedenergistics2:facade:0, 线缆伪装板 - 殷钢块
appliedenergistics2:facade:0, 线缆伪装板 - 青铜块
appliedenergistics2:facade:0, 线缆伪装板 - 康铜块
appliedenergistics2:facade:0, 线缆伪装板 - 信素块
appliedenergistics2:facade:0, 线缆伪装板 - 流明块
appliedenergistics2:facade:0, 线缆伪装板 - 末影块
appliedenergistics2:facade:0, 线缆伪装板 - 木炭块
appliedenergistics2:facade:0, 线缆伪装板 - 焦炭块
appliedenergistics2:facade:0, 线缆伪装板 - 黑色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 红色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 绿色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 棕色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 紫色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 青色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 灰色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 黄色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 品红色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 橙色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 白色石棉
appliedenergistics2:facade:0, 线缆伪装板 - 龙矿
appliedenergistics2:facade:0, 线缆伪装板 - 下界龙矿
appliedenergistics2:facade:0, 线缆伪装板 - 末地龙矿
appliedenergistics2:facade:0, 线缆伪装板 - 龙块
appliedenergistics2:facade:0, 线缆伪装板 - 充能龙块
appliedenergistics2:facade:0, 线缆伪装板 - 觉醒龙块
appliedenergistics2:facade:0, 线缆伪装板 - 注入龙力的黑曜石
appliedenergistics2:facade:0, 线缆伪装板 - 消磁器
appliedenergistics2:facade:0, 线缆伪装板 - 魔法木板
appliedenergistics2:facade:0, 线缆伪装板 - 魔法木头
appliedenergistics2:facade:0, 线缆伪装板 - 錾制木头
appliedenergistics2:facade:0, 线缆伪装板 - 天使方块
appliedenergistics2:facade:0, 线缆伪装板 - 诅咒之土
appliedenergistics2:facade:0, 线缆伪装板 - 红石钟
appliedenergistics2:facade:0, 线缆伪装板 - 压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 二重压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 三重压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 四重压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 五重压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 六重压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 七重压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 八重压缩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 压缩泥土
appliedenergistics2:facade:0, 线缆伪装板 - 二重压缩泥土
appliedenergistics2:facade:0, 线缆伪装板 - 三重压缩泥土
appliedenergistics2:facade:0, 线缆伪装板 - 四重压缩泥土
appliedenergistics2:facade:0, 线缆伪装板 - 压缩沙子
appliedenergistics2:facade:0, 线缆伪装板 - 二重压缩沙子
appliedenergistics2:facade:0, 线缆伪装板 - 压缩沙砾
appliedenergistics2:facade:0, 线缆伪装板 - 二重压缩沙砾
appliedenergistics2:facade:0, 线缆伪装板 - 压缩地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 二重压缩地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 三重压缩地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 四重压缩地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 五重压缩地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 六重压缩地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 镶边石头
appliedenergistics2:facade:0, 线缆伪装板 - 交错石头
appliedenergistics2:facade:0, 线缆伪装板 - 磨制石头
appliedenergistics2:facade:0, 线缆伪装板 - 烧制石头
appliedenergistics2:facade:0, 线缆伪装板 - 沙化玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石头
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色石英
appliedenergistics2:facade:0, 线缆伪装板 - Quartzburnt
appliedenergistics2:facade:0, 线缆伪装板 - Rainbow Stone
appliedenergistics2:facade:0, 线缆伪装板 - 增厚玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 增厚玻璃（镶边）
appliedenergistics2:facade:0, 线缆伪装板 - 增厚玻璃（印花）
appliedenergistics2:facade:0, 线缆伪装板 - 暗色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 荧石玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 红石玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 附魔金属块
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔金属块
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔灌注金属块
appliedenergistics2:facade:0, 线缆伪装板 - 基岩砖
appliedenergistics2:facade:0, 线缆伪装板 - 基岩台阶
appliedenergistics2:facade:0, 线缆伪装板 - 基岩原石
appliedenergistics2:facade:0, 线缆伪装板 - 铁-杜松原木
appliedenergistics2:facade:0, 线缆伪装板 - 铁-杜松原木
appliedenergistics2:facade:0, 线缆伪装板 - 铁-杜松木板
appliedenergistics2:facade:0, 线缆伪装板 - 原铁-杜松木板
appliedenergistics2:facade:0, 线缆伪装板 - 压缩工作台
appliedenergistics2:facade:0, 线缆伪装板 - 二重压缩工作台
appliedenergistics2:facade:0, 线缆伪装板 - 中子态素块
appliedenergistics2:facade:0, 线缆伪装板 - 无尽之块
appliedenergistics2:facade:0, 线缆伪装板 - 水晶矩阵
appliedenergistics2:facade:0, 线缆伪装板 - Iron-Bordered Cobblestone
appliedenergistics2:facade:0, 线缆伪装板 - Gold-Bordered Cobblestone
appliedenergistics2:facade:0, 线缆伪装板 - Diamond-Bordered Cobblestone
appliedenergistics2:facade:0, 线缆伪装板 - Emerald-Bordered Cobblestone
appliedenergistics2:facade:0, 线缆伪装板 - Quartz-Bordered Cobblestone
appliedenergistics2:facade:0, 线缆伪装板 - Terra Catalyst
appliedenergistics2:facade:0, 线缆伪装板 - Dreamrock
appliedenergistics2:facade:0, 线缆伪装板 - Mana Lapis Block
appliedenergistics2:facade:0, 线缆伪装板 - Elven Lapis Block
appliedenergistics2:facade:0, 线缆伪装板 - Elvenwood Log
appliedenergistics2:facade:0, 线缆伪装板 - Gaiasteel Block
appliedenergistics2:facade:0, 线缆伪装板 - 沼泽泥
appliedenergistics2:facade:0, 线缆伪装板 - 腐殖土
appliedenergistics2:facade:0, 线缆伪装板 - 磷矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 锡矿石
appliedenergistics2:facade:0, 线缆伪装板 - 磷灰石块
appliedenergistics2:facade:0, 线缆伪装板 - 铜块
appliedenergistics2:facade:0, 线缆伪装板 - 锡块
appliedenergistics2:facade:0, 线缆伪装板 - 青铜块
appliedenergistics2:facade:0, 线缆伪装板 - 灰砖
appliedenergistics2:facade:0, 线缆伪装板 - Greenhouse Block
appliedenergistics2:facade:0, 线缆伪装板 - 温室能量分配器
appliedenergistics2:facade:0, 线缆伪装板 - 温室控制器
appliedenergistics2:facade:0, 线缆伪装板 - 温室屏幕
appliedenergistics2:facade:0, 线缆伪装板 - 温室湿度控制器
appliedenergistics2:facade:0, 线缆伪装板 - 温室加热器
appliedenergistics2:facade:0, 线缆伪装板 - 温室风扇
appliedenergistics2:facade:0, 线缆伪装板 - 温室加湿器
appliedenergistics2:facade:0, 线缆伪装板 - 温室除湿器
appliedenergistics2:facade:0, 线缆伪装板 - 蜜蜂蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 激化蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 纤维蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 冻结蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 滴水蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 丝滑蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 炎热蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 苔藓蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 醇厚蜂窝块
appliedenergistics2:facade:0, 线缆伪装板 - 木炭块
appliedenergistics2:facade:0, 线缆伪装板 - 原木堆
appliedenergistics2:facade:0, 线缆伪装板 - 装饰用原木堆
appliedenergistics2:facade:0, 线缆伪装板 - Ash Block
appliedenergistics2:facade:0, 线缆伪装板 - Ash Block
appliedenergistics2:facade:0, 线缆伪装板 - Ash Block
appliedenergistics2:facade:0, 线缆伪装板 - Ash Block
appliedenergistics2:facade:0, 线缆伪装板 - 壤土
appliedenergistics2:facade:0, 线缆伪装板 - 落叶树原木
appliedenergistics2:facade:0, 线缆伪装板 - 柚树原木
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢树原木
appliedenergistics2:facade:0, 线缆伪装板 - 酸橙树原木
appliedenergistics2:facade:0, 线缆伪装板 - 栗树原木
appliedenergistics2:facade:0, 线缆伪装板 - 崖豆树原木
appliedenergistics2:facade:0, 线缆伪装板 - 猴面包树原木
appliedenergistics2:facade:0, 线缆伪装板 - 红杉树原木
appliedenergistics2:facade:0, 线缆伪装板 - 木棉树原木
appliedenergistics2:facade:0, 线缆伪装板 - 乌檀树原木
